,Unnamed: 0,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE,Label
11967,518,192.168.1.11-192.168.1.7-55278-20002,192.168.1.11,192.168.1.7,55278,20002,6, 15/05/2020  20:28:03 ,118044440,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07869036,14.94352466,11.52108477,1.135165705,887552.1805,970344.8745,2001510,507,118043798,1816058.431,484173.2415,2002190,29939,118043739,1761846.851,567450.719,2002101,587,660,66,132,680,68,272,0.559111467,0.576054239,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,15,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
39281,63,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 19/05/2020  00:42:13 ,118128207,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.66095048,14.59431277,11.37746889,1.066637708,945025.656,1000999.327,2055971,190,118127975,1936524.18,349736.2458,2056250,5750,118127968,1875047.111,482854.004,2056211,424,620,62,124,640,64,256,0.524853476,0.541784233,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
510,5,192.168.1.1-192.168.1.3-53048-20001,192.168.1.1,192.168.1.3,53048,20001,6, 19/05/2020  11:30:01 ,118239780,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.64617255,14.58054134,11.36673292,1.065631211,945918.24,990337.7603,2069933,393,118239036,1938344.852,272493.6921,2070707,531984,118239060,1876810.476,434926.6741,2070646,393,620,62,124,640,64,256,0.524358215,0.541272996,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,STOP_APP
37096,447,192.168.1.4-192.168.1.2-20000-41684,192.168.1.4,192.168.1.2,20000,41684,6, 16/05/2020  20:41:29 ,25018850,16,15,556,540,476,126,111,81,282,7,34.75,78.25811992,281,6,33.75,78.25811992,277,2,29.75,78.25811992,17,5,8.4,2.501428163,16,4,7.4,2.501428163,14,2,5.4,2.501428163,27.25944638,26.02038063,22.26321354,1.239065744,833961.6667,981724.0623,2001000,183,25018850,1667923.333,712145.5093,2001262,19862,25018226,1787016.143,573386.4445,2001264,19906,160,16,64,150,15,30,0.639517804,0.599547941,22,5,282,56.9584644,3244.266667,21,4,281,56.9584644,3244.266667,17.96774194,2,277,56.72829034,3218.098925,0,0,0,0,0,0,0,0,12,1,31,OUTSTATION,1,129,0,0,0,15,16,NORMAL
38305,27,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 19/05/2020  00:34:11 ,118519872,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.60919674,14.54608388,11.3398705,1.063112859,948158.976,994997.7429,2082887,247,118519085,1942935.82,289441.5671,2083551,351993,118519280,1881258.413,446092.6039,2083444,247,620,62,124,640,64,256,0.523119026,0.539993833,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
32517,398,192.168.1.12-192.168.1.5-40680-20000,192.168.1.12,192.168.1.5,40680,20000,6, 16/05/2020  21:58:05 ,551,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,1827586.207,1823956.443,1813067.151,3629.764065,551,-1,551,551,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,1814.882033,1814.882033,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
28468,826,192.168.1.3-192.168.1.1-20000-39412,192.168.1.3,192.168.1.1,20000,39412,6, 16/05/2020  17:41:02 ,129,1,1,7,6,2,1000,999,997,7,7,7,-1,6,6,6,-1,2,2,2,-1,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7806201.55,7790697.674,7744186.047,15503.87597,129,-1,129,129,0,0,0,0,0,0,0,0,0,0,10,1,4,10,1,2,7751.937984,7751.937984,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,11,1,2,OUTSTATION,5,130,0,0,0,1,1,DNP3_ENUMERATE
832,51,192.168.1.5-192.168.1.2-20000-51789,192.168.1.5,192.168.1.2,20000,51789,6, 18/05/2020  20:23:08 ,107453140,15,7,3230,3215,3155,110,103,89,468,7,215.3333333,115.4479887,467,6,214.3333333,115.4479887,463,2,210.3333333,115.4479887,17,8,15.71428571,3.401680257,16,7,14.71428571,3.401680257,14,5,12.71428571,3.401680257,31.08331688,30.87857647,30.18990418,0.204740411,5116816.19,9893179.469,37034272,22,107453140,7675224.286,11377032.61,37034786,672,107440213,17906702.17,12079095.59,37034600,6423250,150,15,60,70,7,14,0.139595734,0.065144676,151.8181818,7,468,133.9593529,17945.10823,150.8181818,6,467,133.9593529,17945.10823,147.4545455,2,463,133.2837029,17764.54545,184915.2857,299480.2656,645279,0,15163779.43,12226747.95,37034272,6340498,13,1,22,OUTSTATION,1,129,0,0,0,7,15,REPLAY
1502,60,192.168.1.12-192.168.1.7-54309-20003,192.168.1.12,192.168.1.7,54309,20003,6, 15/05/2020  00:00:01 ,118058758,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20379574,15.08570842,11.71450575,1.118087317,901211.8931,965551.5741,2001061,168,118058486,1844663.844,396042.8849,2001387,277913,118058463,1788764.591,503512.4661,2001358,510,650,65,130,670,67,268,0.5505733,0.567514017,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,4,15,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
23165,295,192.168.1.1-192.168.1.10-38734-20001,192.168.1.1,192.168.1.10,38734,20001,6, 16/05/2020  01:36:05 ,118062138,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.0762801,14.94128456,11.51935771,1.134995539,887685.2481,958747.0494,2002861,96,118061958,1816337.815,428486.5348,2003105,23941,118061963,1762118.851,524403.6831,2003058,410,660,66,132,680,68,272,0.559027654,0.575967886,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,2,18,134,MASTER,1,129,0,0,0,66,68,WARM_RESTART
38982,237,192.168.1.1-192.168.1.3-56734-20001,192.168.1.1,192.168.1.3,56734,20001,6, 19/05/2020  03:36:30 ,118185354,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.65337783,14.58725588,11.37196746,1.066121949,945482.832,988300.8087,2063445,202,118184976,1937458.623,256595.1598,2063719,770100,118185008,1875952.508,425348.3701,2063691,394,620,62,124,640,64,256,0.524599689,0.54152226,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
25618,184,192.168.1.12-192.168.1.5-38344-20000,192.168.1.12,192.168.1.5,38344,20000,6, 16/05/2020  16:04:10 ,141,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,7141843.972,7127659.574,7085106.383,14184.39716,141,-1,141,141,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,7092.198582,7092.198582,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
31526,524,192.168.1.1-192.168.1.3-41088-20000,192.168.1.1,192.168.1.3,41088,20000,6, 16/05/2020  22:49:24 ,473,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,2128964.059,2124735.729,2112050.74,4228.32981,473,-1,473,473,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2114.164905,2114.164905,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
28397,1333,192.168.1.3-192.168.1.2-20000-42313,192.168.1.3,192.168.1.2,20000,42313,6, 16/05/2020  17:51:50 ,29007909,16,16,112,96,32,125,109,77,7,7,7,0,6,6,6,0,2,2,2,0,8,5,7.8125,0.75,7,4,6.8125,0.75,5,2,4.8125,0.75,8.170185586,7.067038165,3.757595903,1.103147421,935739,997502.9,2000318,191,29007909,1933860.6,260023.1659,2001175,993933,29006805,1933787,260307.6576,2001190,992831,160,16,64,160,16,32,0.55157371,0.55157371,7.40625,5,8,0.665237042,0.442540323,6.40625,4,7,0.665237042,0.442540323,3.40625,2,5,1.521022046,2.313508065,0,0,0,0,0,0,0,0,11,1,32,OUTSTATION,1,129,0,0,0,16,16,NORMAL
1592,127,192.168.1.11-192.168.1.4-60411-20002,192.168.1.11,192.168.1.4,60411,20002,6, 19/05/2020  13:26:28 ,118512317,62,63,514,452,328,885,822,570,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,14.04761905,40.37263069,281,6,13.04761905,40.37263069,277,2,9.047619048,40.37263069,11.80468018,10.74993749,7.577271483,1.05474269,955744.4919,997358.543,2205673,103,118511986,1942819.443,300748.0237,2205820,265036,118512015,1911484.113,387060.6675,2205904,404,620,62,124,630,63,252,0.523152374,0.531590316,11.192,7,282,28.71570774,824.591871,10.192,6,281,28.71570774,824.591871,7.184,2,277,28.63208892,819.7965161,0,0,0,0,0,0,0,0,3,12,125,MASTER,1,129,0,0,0,62,63,STOP_APP
15575,319,192.168.1.12-192.168.1.8-43941-20003,192.168.1.12,192.168.1.8,43941,20003,6, 15/05/2020  20:58:06 ,118060923,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07644555,14.94143833,11.51947626,1.13500722,887676.1128,971691.0915,2001634,185,118060545,1816316.077,489313.7744,2001984,18668,118060649,1762099.239,570353.8975,2001968,18902,660,66,132,680,68,272,0.559033407,0.575973813,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,16,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
23501,47,192.168.1.2-192.168.1.9-39535-20000,192.168.1.2,192.168.1.9,39535,20000,6, 15/05/2020  23:32:02 ,118060711,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.66990394,14.60265642,11.38397345,1.067247511,944485.688,986520.3245,2001610,170,118060445,1935417.131,250308.7945,2001997,918398,118060385,1873974.365,421437.8437,2001810,450,620,62,124,640,64,256,0.525153537,0.542093974,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
6038,313,192.168.1.1-192.168.1.3-45480-20001,192.168.1.1,192.168.1.3,45480,20001,6, 15/05/2020  02:06:05 ,118046668,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20545529,15.08725346,11.71570552,1.118201828,901119.6031,979850.502,2001302,105,118046137,1844470.891,468612.6475,2001583,21430,118046295,1788580.227,556308.1014,2001584,21368,650,65,130,670,67,268,0.550629688,0.56757214,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,2,11,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
841,96,192.168.1.12-192.168.1.5-57558-20003,192.168.1.12,192.168.1.5,57558,20003,6, 19/05/2020  14:32:33 ,118376875,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.62805235,14.56365527,11.35356885,1.064397079,947015,988980.4654,2070816,232,118376045,1940590.902,252849.5374,2071433,885118,118375939,1878983.159,423635.0447,2071509,232,620,62,124,640,64,256,0.523750944,0.540646135,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,STOP_APP
12578,169,192.168.1.12-192.168.1.3-46578-20003,192.168.1.12,192.168.1.3,46578,20003,6, 15/05/2020  19:02:02 ,118069413,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07528954,14.94036394,11.51864793,1.134925605,887739.9474,962075.5775,2001564,420,118068548,1816439.2,446239.4215,2002561,246905,118068445,1762215.597,538586.697,2002397,420,660,66,132,680,68,272,0.558993209,0.575932397,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,11,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
25296,427,192.168.1.11-192.168.1.4-38018-20000,192.168.1.11,192.168.1.4,38018,20000,6, 16/05/2020  17:47:44 ,224,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,4495535.714,4486607.143,4459821.429,8928.571429,224,-1,224,224,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4464.285714,4464.285714,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
6863,186,192.168.1.12-192.168.1.5-34359-20003,192.168.1.12,192.168.1.5,34359,20003,6, 15/05/2020  01:02:05 ,118056230,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38202406,15.24697172,11.82487362,1.135052339,887640.8271,994955.8934,2001451,123,118056062,1816247.108,576173.6008,2001649,10144,118056082,1762031.075,645433.5806,2001594,285,660,66,132,680,68,272,0.55905563,0.575996709,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,4,13,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED
12881,472,192.168.1.12-192.168.1.5-37363-20003,192.168.1.12,192.168.1.5,37363,20003,6, 15/05/2020  20:18:05 ,118046683,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97673016,14.85852847,11.48698096,1.118201686,901119.7176,973803.8494,2000700,230,118046105,1844470.391,440514.2015,2001449,28863,118045637,1788570.258,535960.7728,2001401,230,650,65,130,670,67,268,0.550629618,0.567572068,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,13,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
20060,446,192.168.1.2-192.168.1.9-39535-20000,192.168.1.2,192.168.1.9,39535,20000,6, 16/05/2020  01:00:04 ,118062868,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.66961765,14.60238964,11.38376547,1.067228013,944502.944,1000714.021,2000860,428,118062440,1935449.836,354863.4259,2001671,10147,118062065,1874001.032,486019.17,2001873,572,620,62,124,640,64,256,0.525143943,0.54208407,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,1,17,126,MASTER,1,129,0,0,0,62,64,NORMAL
25903,469,192.168.1.12-192.168.1.5-39476-20000,192.168.1.12,192.168.1.5,39476,20000,6, 16/05/2020  18:04:56 ,175,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,5754285.714,5742857.143,5708571.429,11428.57143,175,-1,175,175,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,5714.285714,5714.285714,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
24845,537,192.168.1.1-192.168.1.3-39916-20000,192.168.1.1,192.168.1.3,39916,20000,6, 16/05/2020  18:34:34 ,238,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,4231092.437,4222689.076,4197478.992,8403.361345,238,-1,238,238,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4201.680672,4201.680672,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
37250,601,192.168.1.4-192.168.1.2-20000-60976,192.168.1.4,192.168.1.2,20000,60976,6, 16/05/2020  21:13:59 ,28256386,16,16,112,96,32,125,109,77,7,7,7,0,6,6,6,0,2,2,2,0,8,5,7.8125,0.75,7,4,6.8125,0.75,5,2,4.8125,0.75,8.387484514,7.254997154,3.857535072,1.132487361,911496.3226,1005623.441,2001027,249,28256386,1883759.067,454067.2348,2001399,242404,28255455,1883697,454306.7761,2001345,241476,160,16,64,160,16,32,0.56624368,0.56624368,7.40625,5,8,0.665237042,0.442540323,6.40625,4,7,0.665237042,0.442540323,3.40625,2,5,1.521022046,2.313508065,0,0,0,0,0,0,0,0,12,1,32,OUTSTATION,1,129,0,0,0,16,16,NORMAL
25028,159,192.168.1.11-192.168.1.4-36946-20000,192.168.1.11,192.168.1.4,36946,20000,6, 16/05/2020  15:52:51 ,277,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3635379.061,3628158.845,3606498.195,7220.216606,277,-1,277,277,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3610.108303,3610.108303,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
12163,714,192.168.1.11-192.168.1.10-58689-20002,192.168.1.11,192.168.1.10,58689,20002,6, 15/05/2020  21:18:04 ,118055946,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.0771233,14.94206823,11.5199619,1.13505507,887638.6917,972291.4436,2000636,417,118055313,1816235.585,491976.6343,2001480,9744,118055360,1762020.299,573895.3503,2001387,417,660,66,132,680,68,272,0.559056975,0.575998095,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,18,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
3475,595,192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002,6, 15/05/2020  01:58:04 ,118053383,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38241913,15.24733942,11.82515879,1.135079712,887619.4211,990752.9501,2000637,238,118052703,1816195.431,562935.1294,2001444,19520,118052731,1761981.06,634021.0154,2001423,238,660,66,132,680,68,272,0.559069112,0.5760106,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,3,11,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED
1392,167,192.168.1.1-192.168.1.3-53048-20001,192.168.1.1,192.168.1.3,53048,20001,6, 19/05/2020  14:06:21 ,118243271,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.64571061,14.58011086,11.36639733,1.06559975,945946.168,988560.4762,2070896,178,118242962,1938409.213,254959.4362,2071159,753035,118242919,1876871.73,424549.0354,2071139,468,620,62,124,640,64,256,0.524342734,0.541257016,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,STOP_APP
16180,446,192.168.1.1-192.168.1.9-51971-20001,192.168.1.1,192.168.1.9,51971,20001,6, 15/05/2020  22:02:08 ,118057934,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97520756,14.85711244,11.48588624,1.118095121,901205.6031,974662.1253,2001227,203,118057677,1844651.203,442654.5301,2001537,7105,118057664,1788752.485,537667.3504,2001450,505,650,65,130,670,67,268,0.550577143,0.567517978,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,2,17,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
25906,472,192.168.1.12-192.168.1.5-39488-20000,192.168.1.12,192.168.1.5,39488,20000,6, 16/05/2020  18:06:22 ,206,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,4888349.515,4878640.777,4849514.563,9708.737864,206,-1,206,206,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4854.368932,4854.368932,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
